2024-01-02 00:01:419 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:37 INFO  ProductPage :156 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-02 00:01:163 INFO  ProductPage :163 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-02 00:01:341 INFO  ProductPage :171 - Clicking on view cart link after adding product to the cart : [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 00:01:377 INFO  ShoppingCartPage :56 - Getting welcome text from shopping cart page : [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //li[@class='active']]
2024-01-02 00:01:473 INFO  ShoppingCartPage :61 - Clicking on proceed to checkout button : [[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-02 00:01:765 INFO  SignupLoginPage :54 - Get New User Signup text : New User Signup!
2024-01-02 00:01:971 INFO  SignupLoginPage :60 - Enter Name : '[[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> name: name]' to Name field
2024-01-02 00:01:52 INFO  SignupLoginPage :65 - Enter Email  : '[[ChromeDriver: chrome on windows (35759f917802fe03b9d825b428c9c4eb)] -> xpath: //input[@data-qa='signup-email']]' to Email Signup field
2024-01-02 00:01:55 INFO  SignupLoginPage :69 - Click on 'Signup' button
2024-01-02 00:01:04 INFO  EnterAccountInformationPage :95 - Get Enter Account Information text : ENTER ACCOUNT INFORMATION
2024-01-02 00:01:862 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:544 INFO  Homepage :102 - verifying homepage url.
2024-01-02 00:01:384 INFO  Homepage :88 - hover to menu and click on element.
2024-01-02 00:01:425 INFO  SignupLoginPage :54 - Get New User Signup text : New User Signup!
2024-01-02 00:01:667 INFO  SignupLoginPage :60 - Enter Name : '[[ChromeDriver: chrome on windows (da274231c52e86e5b50b9b48bf0228b8)] -> name: name]' to Name field
2024-01-02 00:01:776 INFO  SignupLoginPage :65 - Enter Email  : '[[ChromeDriver: chrome on windows (da274231c52e86e5b50b9b48bf0228b8)] -> xpath: //input[@data-qa='signup-email']]' to Email Signup field
2024-01-02 00:01:778 INFO  SignupLoginPage :69 - Click on 'Signup' button
2024-01-02 00:01:376 INFO  EnterAccountInformationPage :95 - Get Enter Account Information text : ENTER ACCOUNT INFORMATION
2024-01-02 00:01:938 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:253 INFO  Homepage :102 - verifying homepage url.
2024-01-02 00:01:629 INFO  Homepage :88 - hover to menu and click on element.
2024-01-02 00:01:673 INFO  SignupLoginPage :74 - Get Login to your account text : Login to your account
2024-01-02 00:01:02 INFO  SignupLoginPage :81 - Entering correct email address and password
2024-01-02 00:01:05 INFO  SignupLoginPage :85 - Click on 'Login' button
2024-01-02 00:01:912 INFO  Homepage :107 - Getting account created message: [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //a[contains(text(),' Logged in as ')]]
2024-01-02 00:01:157 INFO  ProductPage :156 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (2846d44f194290f5117b7ede26faad1f)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
